YEAR,date,lat,lon,UID,SITE_ID,STATE,LOC_NAME,SITE_CLASS,AGGR_ECO3_2015,AGGR_ECO9_2015,ECO10,US_L3CODE_2015,US_L4CODE_2015,EPA_REG,WSAREA_NARS,tmean_day,ppt_day,tmean_year,ppt_year
2009,2009-06-10,39.64985757,-77.84047546,13225,FW08MD016,MD,Conococheague Creek,PROB,EHIGH,SAP,NA,67,67b,3,1402.660034,22.856000900268555,10.819999694824219,11.781708717346191,1026.0699462890625
2009,2009-06-10,42.43728423,-85.12122073,13162,FW08MI001,MI,Wanadoga Creek,PROB,PLNLOW,UMW,NA,56,56h,5,74.21890259,15.328001022338867,0,8.66795825958252,947.44000244140625
2009,2009-06-10,37.53897994,-92.36535919,14738,FW08MO017,MO,Gasconade River,PROB,EHIGH,SAP,NA,39,39e,7,1608.02002,21.937000274658203,36.65999984741211,12.234916687011719,1240.9200439453125
2009,2009-06-10,31.31668821,-90.29968637,13197,FW08MS026,MS,Topisaw Creek,PROB,PLNLOW,CPL,NA,65,65f,4,151.9989929,27.218000411987305,0,18.75987434387207,1938.8699951171875
2009,2009-06-10,48.56932334,-112.9000922,13200,FW08MT036,MT,Willow Creek,PROB,PLNLOW,NPL,PL-RANGE,42,42q,8,199.6869965,7.278000354766846,3.990000009536743,4.592583179473877,322.0799865722656
2009,2009-06-10,40.65601773,-99.03532026,14360,FW08NE043,NE,Platte River,PROB,PLNLOW,SPL,NA,27,27g,7,147558,15.842000961303711,18.170000076293945,9.285541534423828,587.69000244140625
2009,2009-06-10,42.67598762,-78.59490841,15540,FW08NY048,NY,Unknown,PROB,EHIGH,NAP,NA,60,60f,2,0.297899991,15.744000434875488,0,6.994208335876465,1359.4300537109375
2009,2009-06-10,41.47515845,-79.51793243,14915,FW08PA016,PA,Allegheny River,PROB,EHIGH,NAP,NA,62,62d,3,10919.09961,18.743000030517578,0,7.759416580200195,1120.489990234375
2009,2009-06-10,34.92970407,-79.57290173,15478,FW08RNC9085,NC,Gum Swamp Creek,HAND,PLNLOW,CPL,NA,65,65c,4,42.97600174,25.55000114440918,0.27000001072883606,16.11545753479004,1177.1700439453125
2009,2009-06-10,34.16664832,-81.7738521,15237,FW08SC021,SC,Saluda River,PROB,EHIGH,SAP,NA,45,45b,4,3602.070068,26.51500129699707,0,16.260583877563477,1295.3399658203125
2009,2009-06-10,43.78523575,-102.7990709,14812,FW08SD089,SD,Spring Creek,PROB,PLNLOW,NPL,PL-RANGE,43,43g,8,868.1060181,12.106000900268555,0.029999999329447746,7.69183349609375,503.9599914550781
2009,2009-06-10,42.98849379,-88.27833039,15062,FW08WI007,WI,Pebble Creek,PROB,PLNLOW,TPL,NA,53,53b,5,44.47499847,15.042000770568848,0,7.460416316986084,980.760009765625
2009,2009-06-10,44.36112785,-91.91074732,15086,FW08WI045,WI,Buffalo River,PROB,PLNLOW,UMW,NA,52,52b,5,1108.349976,13.503000259399414,0,6.9395833015441895,794.64996337890625
2009,2009-06-10,38.20966011,-80.04873003,14672,FW08WV016,WV,Knapp Creek,PROB,EHIGH,SAP,NA,69,69a,3,274.7080078,20.07400131225586,0.20999999344348907,8.425416946411133,1231.0599365234375
2009,2009-06-10,43.94402022,-105.4367036,13074,FW08WY054,WY,Belle Fourche River,PROB,PLNLOW,NPL,PL-RANGE,43,43w,8,1198.170044,10.517000198364258,4.71999979019165,6.5898332595825195,316.32000732421875
2009,2009-06-11,34.50734375,-88.05036703,13375,FW08AL032,AL,Little Bear Creek,PROB,PLNLOW,CPL,NA,65,65j,4,219.5440063,26.381000518798828,0.20000000298023224,15.389374732971191,1368.8299560546875
2009,2009-06-11,31.39846907,-91.7640648,13012,FW08LA097,LA,Willingham Bayou,PROB,PLNLOW,CPL,NA,73,73k,6,12.36159992,28.177001953125,0,19.02574920654297,1408.1600341796875
2009,2009-06-11,42.5694993,-84.59279569,13166,FW08MI017,MI,Columbia Creek,PROB,PLNLOW,UMW,NA,56,56g,5,46.35430145,18.115001678466797,1.6100000143051147,8.2267913818359375,981.3399658203125
2009,2009-06-11,44.13244189,-91.72951957,14504,FW08MN013,MN,Mississippi River,PROB,PLNLOW,UMW,NA,52,52b,5,152015,15.993000984191895,0,7.318125247955322,789.03997802734375
2009,2009-06-11,48.99086339,-113.198807,13201,FW08MT052,MT,Willow Creek,PROB,PLNLOW,NPL,PL-RANGE,42,42q,8,63.41469955,10.201000213623047,0,4.093083381652832,436.7099914550781
2009,2009-06-11,36.1118797,-81.51025083,15409,FW08NC001,NC,Unnamed Creek,PROB,EHIGH,SAP,NA,66,66d,4,2.736900091,22.68000030517578,7.5,13.22266674041748,1571.2900390625
2009,2009-06-11,40.59679625,-99.16417361,14344,FW08NE003,NE,Dry Creek,PROB,PLNLOW,SPL,NA,27,27g,7,251.8309937,17.05900001525879,3.009999990463257,9.404916763305664,664.15997314453125
2009,2009-06-11,42.67849292,-77.70647712,15538,FW08NY046,NY,Unknown,PROB,EHIGH,NAP,NA,60,60d,2,4.015699863,17.611000061035156,0.5400000214576721,7.835750102996826,828.1099853515625
2009,2009-06-11,31.45085535,-90.01004233,13198,FW08RMS9463,MS,White Sands Creek,HAND,PLNLOW,CPL,NA,65,65p,4,347.5899963,28.384000778198242,0,18.766584396362305,1888.9400634765625
2009,2009-06-11,33.47844467,-81.31216787,15221,FW08SC016,SC,South Fork Edisto River,PROB,PLNLOW,CPL,NA,65,65p,4,1389.030029,26.941001892089844,0,17.364957809448242,1244.0899658203125
2009,2009-06-11,44.04301543,-103.7701047,14820,FW08SD100,SD,Castle Creek,PROB,WMTNS,WMT,MT-NROCK,17,17c,8,251.2709961,4.006999969482422,10.800000190734863,4.0489583015441895,546.03997802734375
2009,2009-06-11,37.50907932,-79.38326837,15632,FW08VA009,VA,Reed Creek,PROB,EHIGH,SAP,NA,45,45e,3,42.932701109999996,21.94700050354004,1.5700000524520874,12.45895767211914,1595.949951171875
2009,2009-06-11,43.41402294,-106.2859761,13072,FW08WY022,WY,Salt Creek,PROB,PLNLOW,NPL,PL-RANGE,43,43x,8,1234.089966,8.344000816345215,2.9000000953674316,6.699375152587891,307.0799865722656
2009,2009-06-11,42.76846084,-105.9735963,14560,FW08WY075,WY,Deer Creek,PROB,PLNLOW,NPL,PL-RANGE,43,43w,8,407.3089905,8.932000160217285,7.940000057220459,6.461250305175781,431.1199951171875
2009,2009-06-12,34.69505835,-87.76208738,13372,FW08AL016,AL,Little Bear Creek,PROB,EHIGH,SAP,NA,71,71g,4,169.302002,26.546001434326172,1.1299999952316284,15.612458229064941,1606
2009,2009-06-12,32.56400043,-93.32062099,13004,FW08LA050,LA,Bayou Dorcheat,PROB,PLNLOW,CPL,NA,35,35b,6,2821.850098,25.535001754760742,0,17.754749298095703,1779.739990234375
2009,2009-06-12,36.09917138,-82.04496954,15411,FW08NC002,NC,Elk Hollow Branch,PROB,EHIGH,SAP,NA,66,66d,4,3.810600042,18.058000564575195,15.149999618530273,9.257041931152344,1531.4200439453125
2009,2009-06-12,35.35125826,-83.50721925,13625,FW08NC042,NC,Little Tennessee River,PROB,EHIGH,SAP,NA,66,66g,4,1145.329956,21.74300193786621,17.5,12.464875221252441,1760.0599365234375
2009,2009-06-12,42.79159682,-77.64922263,15536,FW08NY009,NY,Unknown,PROB,EHIGH,NAP,NA,83,83c,2,2.644200087,18.17500114440918,21.81999969482422,7.652041912078857,848.3599853515625
2009,2009-06-12,45.16977887,-120.482277,13754,FW08OR021,OR,John Day River,PROB,WMTNS,XER,XE-NORTH,10,10k,10,17246,17.67500114440918,3.6700000762939453,10.50100040435791,263.70001220703125
2009,2009-06-12,33.8932798,-80.62454681,15217,FW08SC012,SC,Wateree River,PROB,PLNLOW,CPL,NA,65,65p,4,14362,26.038002014160156,6.090000152587891,17.231416702270508,1314.3499755859375
2009,2009-06-12,34.13963432,-81.13951333,15236,FW08SC020,SC,Broad River,PROB,EHIGH,SAP,NA,45,45c,4,13143.09961,26.029001235961914,1.5,17.039583206176758,1310.5799560546875
2009,2009-06-13,29.70433208,-82.93797908,15761,FW08FL010,FL,Suwannee River,PROB,PLNLOW,CPL,NA,75,75a,4,24283.90039,27.485000610351562,0,19.9255428314209,1506.6700439453125
2009,2009-06-13,32.37390452,-93.89218832,13013,FW08LA102,LA,Boggy Bayou,PROB,PLNLOW,CPL,NA,35,35a,6,107.9639969,28.6510009765625,0,18.36316680908203,1580.0699462890625
2009,2009-06-13,35.64379261,-81.74472009,15422,FW08NC012,NC,Unnamed Creek,PROB,EHIGH,SAP,NA,66,66l,4,1.039499998,21.615001678466797,0,12.584208488464355,1692.469970703125
2009,2009-06-13,35.6772782,-78.15344211,15460,FW08NC061,NC,Little Creek,PROB,EHIGH,SAP,NA,45,45f,4,8.816519737,26.624000549316406,0,15.736791610717773,1177.77001953125
2009,2009-06-13,42.31506191,-76.95503527,15537,FW08NY011,NY,Shequaga River,PROB,EHIGH,NAP,NA,60,60a,2,3.818700075,15.509000778198242,0.5400000214576721,6.735291957855225,801.2900390625
2009,2009-06-13,34.12622084,-80.65031399,15210,FW08SC004,SC,Wateree River,PROB,PLNLOW,CPL,NA,65,65p,4,13439.7998,26.69500160217285,0,16.99074935913086,1089.5400390625
2009,2009-06-13,43.60296301,-104.1928541,14556,FW08WY062,WY,Beaver Creek,PROB,PLNLOW,NPL,PL-RANGE,43,43g,8,2235.429932,14.454000473022461,0,8.155416488647461,352.3999938964844
2009,2009-06-14,36.11488649,-91.96699076,15430,FW08AR069,AR,Band Mill Creek,PROB,EHIGH,SAP,NA,39,39d,6,13.70170021,24.79800033569336,22.299999237060547,14.007875442504883,1552.679931640625
2009,2009-06-14,28.88817228,-82.26073273,15762,FW08FL015,FL,Withlacoochee River,PROB,PLNLOW,CPL,NA,75,75a,4,4041.47998,27.437002182006836,0.019999999552965164,21.543790817260742,1336.780029296875
2009,2009-06-14,30.1777723,-93.05098255,13009,FW08LA079,LA,Unnamed,PROB,PLNLOW,CPL,NA,34,34a,6,1.957010031,28.126001358032227,0,20.403499603271484,1762.1600341796875
2009,2009-06-14,36.21491717,-80.96029352,13618,FW08NC024,NC,Yadkin River,PROB,EHIGH,SAP,NA,45,45e,4,2028.099976,23.937000274658203,1.0499999523162842,13.971541404724121,1486.6199951171875
2009,2009-06-14,35.47569844,-81.40958389,15447,FW08NC040,NC,Little Creek,PROB,EHIGH,SAP,NA,45,45b,4,10.72350025,24.529001235961914,0,14.648500442504883,1341.6600341796875
2009,2009-06-14,33.90909471,-79.4402992,15208,FW08SC003,SC,Great Pee Dee River,PROB,PLNLOW,CPL,NA,63,63n,4,24142.5,27.036001205444336,14.15999984741211,17.1699161529541,1151.4100341796875
2009,2009-06-14,33.82362461,-80.0680311,15213,FW08SC006,SC,Newman Branch,PROB,PLNLOW,CPL,NA,63,63h,4,13.93739986,26.830001831054688,0,17.018667221069336,1358.8900146484375
2009,2009-06-15,33.22341539,-86.88815694,13371,FW08AL001,AL,Piney Woods Creek,PROB,EHIGH,SAP,NA,67,67h,4,1.01699996,23.865001678466797,13.829999923706055,17.101457595825195,2032.5599365234375
2009,2009-06-15,33.26914799,-92.67900876,14278,FW08AR072,AR,Unnamed,PROB,PLNLOW,CPL,NA,35,35a,6,1.372499943,26.788002014160156,0.019999999552965164,16.763458251953125,1992.6300048828125
2009,2009-06-15,36.39792656,-92.37061806,15435,FW08AR153,AR,Unnamed Tributary,PROB,EHIGH,SAP,NA,39,39c,6,21.91110039,23.505001068115234,1.090000033378601,13.668333053588867,1486
2009,2009-06-15,39.2998874,-120.9695012,14585,FW08CA222,CA,Rock Creek,PROB,WMTNS,WMT,MT-PNW,5,5e,9,12.02169991,14.940000534057617,0,13.321332931518555,1312.1700439453125
2009,2009-06-15,39.62420563,-78.42926826,13219,FW08MD015,MD,Potomac River,PROB,EHIGH,SAP,NA,67,67d,3,8162.609863,19.985000610351563,0,11.111708641052246,1008.7000122070312
2009,2009-06-15,35.99756325,-80.41812604,13621,FW08NC032,NC,Yadkin River,PROB,EHIGH,SAP,NA,45,45b,4,5032.990234,23.183000564575195,0,14.199583053588867,1370.0699462890625
2009,2009-06-15,41.0946563,-99.09852618,14363,FW08NE047,NE,Mud Creek,PROB,PLNLOW,SPL,NA,27,27e,7,1614.560059,18.75200080871582,0,8.381292343139648,710.67999267578125
2009,2009-06-15,34.21193205,-99.09352341,14384,FW08OK005,OK,Red River,PROB,PLNLOW,SPL,NA,27,27h,6,51958,26.86600112915039,6.440000057220459,17.27920913696289,788.1600341796875
2009,2009-06-15,34.20407335,-99.05911251,14440,FW08OK056,OK,Red River,PROB,PLNLOW,SPL,NA,27,27h,6,51958,26.898000717163086,3.1500000953674316,17.269332885742187,770.469970703125
2009,2009-06-15,45.53251916,-120.3580321,13757,FW08OR037,OR,John Day River,PROB,WMTNS,XER,XE-NORTH,10,10k,10,18308.5,20.017000198364258,0,11.154958724975586,218.9199981689453
2009,2009-06-15,40.9661446,-93.61532878,13499,FW08RIA9106,IA,South Fork White Breast Creek,HAND,PLNLOW,TPL,NA,40,40a,7,101.0719986,18.567001342773438,0,9.047374725341797,1051.1099853515625
2009,2009-06-15,48.24926293,-110.6302293,13128,FW08RMT9011,MT,Marias River below Tiber Dam,HAND,PLNLOW,NPL,PL-RANGE,42,42o,8,16577.19922,18.821001052856445,0,5.426666736602783,227.88999938964844
2009,2009-06-15,44.01207682,-89.78829777,13751,FW08RWI9044,WI,Bingham Creek,HAND,PLNLOW,UMW,NA,51,51c,5,27.82789993,19.23000144958496,0,6.283041477203369,816.45001220703125
2009,2009-06-15,34.5704837,-81.77745202,15211,FW08SC005,SC,Enoree River,PROB,EHIGH,SAP,NA,45,45b,4,1031.369995,24.9580020904541,0,15.726458549499512,1409.68994140625
2009,2009-06-15,34.2426576,-79.7319277,15235,FW08SC019,SC,Black Creek,PROB,PLNLOW,CPL,NA,65,65l,4,1143.959961,26.339000701904297,0,17.06737518310547,1130.31005859375
2009,2009-06-15,44.10229894,-105.1598382,14534,FW08WY004,WY,Belle Fourche,PROB,PLNLOW,NPL,PL-RANGE,43,43w,8,2469.100098,17.204999923706055,0,6.600500106811523,413.739990234375
2009,2009-06-16,32.91383014,-87.53264771,13374,FW08AL019,AL,Unnamed Stream,PROB,PLNLOW,CPL,NA,65,65i,4,4.570199966,27.06100082397461,0.07000000029802322,17.116167068481445,1907.3299560546875
2009,2009-06-16,33.2092422,-92.53051456,14280,FW08AR088,AR,Unnamed,PROB,PLNLOW,CPL,NA,35,35a,6,1.33739996,27.538002014160156,0,16.768125534057617,2084.4599609375
2009,2009-06-16,37.60461992,-103.6059701,13909,FW08CO028,CO,Purgatoire River,PROB,PLNLOW,SPL,PL-RANGE,26,26g,8,7184.109863,20.398000717163086,0,11.481291770935059,404.0799865722656
2009,2009-06-16,30.1072406,-82.13395911,15756,FW08FL064,FL,Olustee Creek,PROB,PLNLOW,CPL,NA,75,75f,4,23.48189926,28.715002059936523,3.4000000953674316,20.194416046142578,1391.3900146484375
2009,2009-06-16,39.01490805,-98.01046463,13214,FW08KS001,KS,Twelvemile Creek,PROB,PLNLOW,SPL,NA,27,27a,7,22.32040024,24.749000549316406,6.380000114440918,11.722749710083008,724.030029296875
2009,2009-06-16,29.81875411,-91.5919155,13976,FW08LA099,LA,Unnamed,PROB,PLNLOW,CPL,NA,73,73n,6,38.61449814,27.680002212524414,0,20.302499771118164,2052.110107421875
2009,2009-06-16,39.50344712,-78.90453199,13223,FW08MD023,MD,North Branch Potomac River,PROB,EHIGH,SAP,NA,67,67d,3,1472.099976,20.98000144958496,0,10.818333625793457,1035.0599365234375
2009,2009-06-16,30.76720397,-89.65497288,13196,FW08MS004,MS,West Hobolochitto Creek,PROB,PLNLOW,CPL,NA,65,65f,4,292.1180115,28.70600128173828,0,19.420373916625977,1553.199951171875
2009,2009-06-16,48.457665,-109.9263753,13058,FW08MT047,MT,Big Sandy Creek,PROB,PLNLOW,NPL,PL-RANGE,42,42o,8,4377.350098,19.31800079345703,0,5.568666458129883,264.5899963378906
2009,2009-06-16,35.68219607,-82.77898224,15413,FW08NC003,NC,Sandymush Creek,PROB,EHIGH,SAP,NA,66,66j,4,57.81990051,20.900001525878906,0,12.008999824523926,1528.030029296875
2009,2009-06-16,35.0436515,-80.46557952,15425,FW08NC015,NC,Richardson Creek,PROB,EHIGH,SAP,NA,45,45c,4,330.9769897,25.7080020904541,2.4000000953674316,15.811208724975586,1077.75
2009,2009-06-16,46.01407078,-103.2878274,13130,FW08ND138,ND,Spring Creek,PROB,PLNLOW,NPL,PL-RANGE,43,43a,8,455.9750061,18.5310001373291,4.769999980926514,4.853208065032959,395.8599853515625
2009,2009-06-16,41.02435136,-98.06696061,14359,FW08NE041,NE,Platte River,PROB,PLNLOW,SPL,NA,27,27g,7,148643,20.397001266479492,18.170000076293945,9.72249984741211,640.04998779296875
2009,2009-06-16,42.12401229,-75.61379191,15542,FW08NY051,NY,Susquehanna River,PROB,EHIGH,NAP,NA,60,60a,2,4689.509766,16.93000030517578,1.399999976158142,7.644458293914795,994.34002685546875
2009,2009-06-16,34.84027447,-97.61221103,14385,FW08OK013,OK,Hybarger Creek,PROB,PLNLOW,SPL,NA,27,27o,6,10.08860016,28.035001754760742,0,15.650792121887207,1078.3599853515625
2009,2009-06-16,34.59158644,-99.02375474,14428,FW08OK028,OK,Otter Creek,PROB,PLNLOW,SPL,NA,27,27h,6,595.4260254,28.893001556396484,0,16.58158302307129,748.03997802734375
2009,2009-06-16,30.97022352,-89.00785862,13199,FW08RMS9999,MS,Black Creek,HAND,PLNLOW,CPL,NA,65,65f,4,1457.550049,28.45600128173828,0,18.853124618530273,2098.429931640625
2009,2009-06-16,42.85418358,-88.39892387,13750,FW08RWI9055,WI,Mukwonago River,HAND,PLNLOW,TPL,NA,53,53b,5,122.3030014,20.09000015258789,0,7.654041767120361,1024.9200439453125
2009,2009-06-16,34.74262377,-83.23697625,15205,FW08SC001,SC,East Toxaway Creek,PROB,EHIGH,SAP,NA,66,66d,4,1.765799999,24.578001022338867,0,14.779083251953125,1989.260009765625
2009,2009-06-16,33.88390721,-78.78474118,15207,FW08SC002,SC,Waccamaw River,PROB,PLNLOW,CPL,NA,63,63n,4,2948.320068,25.911001205444336,20.920000076293945,17.236207962036133,1327.4300537109375
2009,2009-06-16,44.62930667,-72.03324782,14725,FW08VT021,VT,Calendar Brook,PROB,EHIGH,NAP,NA,58,58l,1,29.59140015,12.234000205993652,14.579999923706055,4.258832931518555,1199.2099609375
2009,2009-06-16,39.24431803,-78.6645971,14666,FW08WV003,WV,Tear Coat Creek,PROB,EHIGH,SAP,NA,67,67b,3,31.34819984,20.16200065612793,0,10.251583099365234,1017.5399780273437
2009,2009-06-16,39.47200445,-78.36352684,14676,FW08WV019,WV,Tributary to Calapon River,PROB,EHIGH,SAP,NA,67,67c,3,1.002599955,20.410001754760742,0,10.30512523651123,1014.9199829101562
2009,2009-06-16,44.74978275,-104.9554613,14558,FW08WY070,WY,Prairie Creek,PROB,PLNLOW,NPL,PL-RANGE,43,43g,8,316.8659973,16.806001663208008,6.579999923706055,6.314000129699707,399.25
2009,2009-06-17,33.89925291,-92.63604743,14283,FW08AR094,AR,White Oak Creek,PROB,PLNLOW,CPL,NA,35,35a,6,1.854900002,27.60300064086914,0,16.116291046142578,2360.530029296875
2009,2009-06-17,34.57310158,-110.0745709,14214,FW08AZ024,AZ,Silver Creek,PROB,WMTNS,XER,XE-EPLAT,22,22j,9,1960,18.163000106811523,0,12.087583541870117,173.77000427246094
2009,2009-06-17,37.8173524,-103.3687502,13658,FW08CO060,CO,Purgatoire River,PROB,PLNLOW,SPL,PL-RANGE,26,26g,8,8488.870117,22.131000518798828,0,11.701208114624023,440.510009765625
2009,2009-06-17,39.34781178,-88.05272107,13205,FW08IL023,IL,Lost Creek,PROB,PLNLOW,TPL,NA,72,72j,5,4.107600212,22.6510009765625,5.03000020980835,11.666583061218262,1325.4200439453125
2009,2009-06-17,29.89733426,-90.6833368,13968,FW08LA023,LA,Bayou Chevreuil,PROB,PLNLOW,CPL,NA,73,73n,6,479.1740112,28.39200210571289,0,20.746458053588867,1802.030029296875
2009,2009-06-17,39.32188442,-77.41207915,13218,FW08MD019,MD,Monocacy River,PROB,EHIGH,SAP,NA,64,64c,3,2293.149902,20.44700050354004,0,12.319624900817871,1145.2099609375
2009,2009-06-17,37.13169643,-91.15586357,14743,FW08MO027,MO,Current River,PROB,EHIGH,SAP,NA,39,39h,7,3570.959961,24.6510009765625,18.979999542236328,13.020291328430176,1297.260009765625
2009,2009-06-17,35.59448257,-79.05209553,13626,FW08NC049,NC,Cape Fear,PROB,EHIGH,SAP,NA,45,45g,4,8181.759766,21.07400131225586,4.5,15.416916847229004,1161.47998046875
2009,2009-06-17,46.54627111,-103.5638483,13129,FW08ND002,ND,Deep Creek,PROB,PLNLOW,NPL,PL-RANGE,43,43b,8,702.3670044,17.753000259399414,0.36000001430511475,4.892750263214111,431.8399963378906
2009,2009-06-17,40.71594939,-97.75539193,14346,FW08NE006,NE,West Fork Big Blue River,PROB,PLNLOW,SPL,NA,27,27f,7,1007.400024,22.69900131225586,0,9.521749496459961,618.5899658203125
2009,2009-06-17,42.49420173,-75.57194154,15547,FW08NY081,NY,Unknown,PROB,EHIGH,NAP,NA,60,60a,2,7.464540005,16.365001678466797,0,6.993541717529297,1184.0799560546875
2009,2009-06-17,40.59341384,-92.84994501,13498,FW08RIA9107,IA,Shoal Creek,HAND,PLNLOW,TPL,NA,40,40a,7,160.7310028,20.744001388549805,0,9.470375061035156,1254.050048828125
2009,2009-06-17,34.82652981,-80.81526796,15240,FW08SC024,SC,Waxhaw Creek,PROB,EHIGH,SAP,NA,45,45b,4,97.31279755,24.274002075195313,9.920000076293945,15.503708839416504,1212.6500244140625
2009,2009-06-17,33.44769486,-79.17217303,15241,FW08SC026,SC,Waccamaw River,PROB,PLNLOW,CPL,NA,75,75j,4,41028.10156,25.644001007080078,16.030000686645508,18.0644588470459,1284.3399658203125
2009,2009-06-17,44.04386154,-101.4511151,13611,FW08SD031,SD,Bad River,PROB,PLNLOW,NPL,PL-RANGE,43,43f,8,2663.909912,20.367000579833984,1.5499999523162842,7.72141695022583,478.6099853515625
2009,2009-06-17,44.03176617,-106.6561183,14561,FW08WY077,WY,South Fork Crazy Woman Creek,PROB,PLNLOW,NPL,PL-RANGE,43,43w,8,287.6319885,16.53900146484375,2.369999885559082,6.700875282287598,371.3999938964844
2009,2009-06-18,34.37598408,-110.0121231,14047,FW08AZ260,AZ,Silver Creek,PROB,WMTNS,WMT,MT-SWEST,23,23e,9,242.0350037,17.922000885009766,0,11.798375129699707,208.74000549316406
2009,2009-06-18,28.41390279,-82.14010495,15764,FW08FL031,FL,Withlacoochee River,PROB,PLNLOW,CPL,NA,75,75b,4,1050.219971,28.604001998901367,2.2799999713897705,22.210290908813477,1481.27001953125
2009,2009-06-18,37.79673471,-88.37006294,13207,FW08IL040,IL,Unknown,PROB,PLNLOW,TPL,NA,72,72j,5,0.685800016,27.876001358032227,0.019999999552965164,13.319125175476074,1254.97998046875
2009,2009-06-18,38.0088038,-88.6775417,13209,FW08IL042,IL,Unknown,PROB,PLNLOW,TPL,NA,72,72j,5,0.243000001,27.632001876831055,0,12.839458465576172,1213.550048828125
2009,2009-06-18,37.23877984,-91.34514278,15178,FW08MO041,MO,Current River,PROB,EHIGH,SAP,NA,39,39h,7,1904.589966,27.011001586914063,0,12.66754150390625,1340.760009765625
2009,2009-06-18,48.36718786,-102.7777969,13131,FW08ND066,ND,White Earth River,PROB,PLNLOW,NPL,PL-RANGE,43,43c,8,1882.209961,20.273000717163086,0,3.476875066757202,452.8999938964844
2009,2009-06-18,33.90909471,-79.4402992,15209,FW08SC003,SC,Great Pee Dee River,PROB,PLNLOW,CPL,NA,63,63n,4,24142.5,24.907001495361328,6.090000152587891,17.1699161529541,1151.4100341796875
2009,2009-06-18,34.95063268,-80.92319021,13614,FW08SC008,SC,Catawaba River,PROB,EHIGH,SAP,NA,45,45b,4,7952.129883,22.843000411987305,2.8399999141693115,15.67733383178711,1243.4599609375
2009,2009-06-18,44.11269572,-100.9509769,13610,FW08SD018,SD,Bad River,PROB,PLNLOW,NPL,PL-RANGE,43,43c,8,4635.549805,22.500001907348633,2.009999990463257,7.658708095550537,577.239990234375
2009,2009-06-18,44.81825933,-107.0447579,14544,FW08WY025,WY,Soldier Creek,PROB,PLNLOW,NPL,PL-RANGE,43,43q,8,67.49140167,16.349000930786133,2.6600000858306885,6.53558349609375,433.5
2009,2009-06-19,39.54923087,-105.1317434,13945,FW08CO086,CO,Deer Creek,PROB,WMTNS,WMT,MT-SROCK,21,21d,8,69.33599854,16.822999954223633,0.7300000190734863,9.024916648864746,639.3900146484375
2009,2009-06-19,38.85319677,-89.39780396,13202,FW08IL001,IL,Beaver Creek,PROB,PLNLOW,TPL,NA,72,72j,5,39.96699905,28.23400115966797,0,12.21120834350586,1302.5799560546875
